Date,AAPL,META,GOOGL,MSFT,GFS,V,C
2025-10-17,1.698972890079035,-1.7811984292363472,2.7076981401579894,1.9722257130143122,0.8571438231001696,-0.21283030436918207,0.6020876499728626
2025-10-20,3.0082689603257076,-0.9491797697380906,3.2663568962354006,1.9608417931023432,1.5591255676083897,0.2050178638433594,1.1972948089455937
2025-10-21,3.5947887620954337,-1.5706847506733594,1.5410901925350957,2.033160337358384,2.013709769950815,0.3360073239834433,0.31511835661168364
2025-10-22,4.3292860965550375,-0.9322704819737572,1.781062284938471,2.1215888876424454,1.599554117242367,0.8456225322187686,-0.2976035307639844
2025-10-23,4.0287966436697475,-0.848474010621312,1.7983170966664677,2.0501762555823517,1.7656681389995432,0.2503535963879454,-0.7436515290640077
2025-10-24,3.8894234164706503,-0.8601997629934153,2.566865730006731,1.4484540105019847,2.1376831668236553,0.9624731966096896,-0.21486053861942253
2025-10-27,4.191516911226302,-0.6718937606770671,2.382019022403313,1.6742887025672468,1.8813197703072246,1.069041253087429,0.39512196963884966
2025-10-28,4.011063171996875,-1.37561722520656,2.198740921888017,3.459237737322847,1.5761868936885362,0.8220773211304351,0.2501154893201867
2025-10-29,3.980167107003911,-1.2043536866456117,3.2415187638358405,3.2884913279589547,1.3214691819040347,-0.7087141544514324,-0.807643505825999
2025-10-30,4.361711062884483,-3.229303544156592,3.6466081890829125,1.54045262955802,1.5788798007337705,0.8659069554601017,-0.6562699268570505
2025-10-31,3.347982019061183,-3.7114207231228558,3.2678038689718085,-0.10452464232029457,1.548815903624193,-0.19985806270293466,-0.42136588328066765
2025-11-03,1.9245452840111015,-3.7131346804549397,3.879838330221495,0.15318623368233716,1.4354849465421404,-1.0978535918101073,-0.36322397198785783
2025-11-04,2.3419055012312913,-3.781495339643693,3.1450857035992916,0.4021342289628964,0.8583445544155441,0.13994500843129898,-0.39918939081722016
2025-11-05,2.718949813323212,-3.616473536318056,4.519869315723395,-0.376730319950695,1.3904276048161235,0.10641128019814937,0.21648592256852173
2025-11-06,1.9826659082158067,-3.81797734505876,4.774279190597333,-0.9960452118183947,0.9588491453664999,0.20337163568546673,-0.18170220002844692
2025-11-07,2.0124152738731,-3.571798364837409,3.8479022407622745,-1.4452392245142218,-0.6567709446112557,-0.28014129403124555,-0.6053238873937415
2025-11-10,2.3755021643926115,-3.1901292839148563,5.116176645349905,-0.829920013636007,-1.1527032260213266,-0.8532539126983442,-0.30725237267499506
2025-11-11,3.12181404447347,-3.0969139269904664,5.379946291148909,-0.8863456730288086,-0.4367992802727495,-0.42860224336947994,-0.02888114518378586
2025-11-12,2.7119358071084427,-3.1926159997315167,4.583817566059159,-0.8200311292055563,-0.06995761201775867,-1.3083890260147992,1.5464571026912406
2025-11-13,2.3751552732199417,-3.4667382430860174,3.483247296801683,-1.14421252437152,-1.6326529124840787,-1.444268051834359,1.2783138301257773
2025-11-14,2.155916997185025,-3.0378908068915895,3.292581296541897,-0.6625606786403146,-1.4649550427379647,-2.8550499494435178,1.0284886806817506
2025-11-17,1.5862036536741808,-3.448805395368286,3.5050265817226225,-1.9388695125763984,-1.5931655662066588,-3.352706645513687,0.24864309067639187
2025-11-18,1.6151978000239875,-3.523013944802741,4.019415619853951,-2.5862741475836843,-1.106713986447933,-4.464850947636171,0.3689534695862551
2025-11-19,1.541409166220904,-3.9297116480053895,4.85438557920571,-3.1928046009453603,-1.666289483715028,-3.8014109777039313,1.1903447328463022
2025-11-20,1.8423117134311848,-4.521570233112645,4.8941842963047755,-3.601896823050583,-1.7700538383999995,-3.3154234993415854,0.7388820591478136
2025-11-21,4.448874329482395,-3.60245850800771,6.3753265353220785,-3.3341751794681738,0.7729872576236166,-2.1761321362379493,1.7336147636784127
2025-11-24,4.66943849830838,-3.147710111837422,6.544140740780382,-3.433943280876056,0.25553322761194963,-1.9320099449246833,1.361786550447789
2025-11-25,4.821199186186804,-2.0427340690433256,6.779555174178958,-3.0992002258144193,-0.25817404907879904,-1.8722773457406712,0.6539611552895372
2025-11-26,4.639297114400171,-2.3959991261654854,5.927399138361494,-2.237960851313154,0.20740066435127114,-1.6251830941482224,1.1133063175040434
2025-11-28,5.251778671657254,-1.749635304743076,5.900576751051472,-1.5166523619504704,0.9100724339194413,-0.16132710498477554,2.9624562803500964
2025-12-01,5.1329102749385065,-2.1073929673533396,5.219406993757187,-2.083426250181314,0.9255044300877348,-1.926889178909221,2.294127402178928
2025-12-02,4.62645620881866,-2.3653325967847145,4.988310551501278,-2.064304952794892,1.0594983649141287,-2.5038272168544706,1.6870872548990943
2025-12-03,4.065755105184925,-2.6293029121724634,6.034307232636313,-2.9762904547701767,1.61516142778699,-3.0206674064249035,3.1811246753989444
2025-12-04,4.403946272910852,-1.8711968453928538,5.720503717235845,-2.9364883287773313,2.0390540796928223,-3.138507072388118,4.440341408194559
2025-12-05,3.739837861746627,-1.5198431652061686,5.863677860142536,-2.7453596890207668,2.350005529041022,-2.419426036469169,4.653779370620881
2025-12-08,2.945265348559969,-1.8269278519964027,4.572958331125919,-2.3012334956919474,2.7674882943185346,-3.317891731713874,3.9624148458051804
2025-12-09,1.7178421254304046,-2.4577449648762775,4.099425513687565,-2.846651787643499,2.7271468840089734,-3.449133688417491,3.39630464676331
2025-12-10,2.006471585429851,-2.676366202718006,4.528502271880593,-4.595642453562121,3.5235499617797887,-3.4337161443698383,3.789658341823728
2025-12-11,1.6924088203170544,-2.601873219791729,3.226833145122448,-4.110605428954335,3.4601322356765807,0.5077933427525447,5.249907979845097
2025-12-12,1.3854597140356828,-0.9804192582161453,2.3967559176250894,-3.6060234849676136,1.7171016404789041,0.3441774726864948,4.824645965110135
2025-12-15,0.6964302533017944,0.005082587440935651,2.3351230554766365,-3.3598287477580353,1.086871610895037,0.7040488407694535,4.783455655744162
2025-12-16,1.0783211063036657,0.9782791373439909,1.982500462597881,-3.1606953096661248,0.9561797515372766,0.9368371167913994,3.701143887554399
2025-12-17,0.29660000136115966,1.1324902453731804,1.6929550181277373,-2.979620616475222,1.2520363101826961,0.49335288569590396,4.04533023049263
2025-12-18,0.3472257199215536,1.3966532447885538,1.583579330301285,-1.7560818549133572,0.4398789297593644,0.6932702687449853,4.246003325944253
2025-12-19,0.7203619019409279,2.0436383619095695,1.9080135011062127,-0.8659601648622997,1.5695683080680076,1.3799014343410043,5.30324305130986
2025-12-22,0.4362921748236526,2.03316107571456,2.6593224088850596,-0.9250298004011394,1.6733095218208562,1.7820766793241762,6.164713560909549
2025-12-23,0.4673706747301067,1.7012963537281907,2.133999338909319,-1.5533965287193778,0.8756613572029947,2.0514559990981778,6.309156634207248
2025-12-24,-0.4514610768784864,2.0818167865724346,2.00554925810736,-1.6772660810910687,0.7190169039685992,1.7996473981130081,7.31049160249877
2025-12-26,-0.15957971224607279,3.001260915025506,2.39289239268151,-1.9100733983316527,1.2126833987912995,1.71443099327955,6.124715861125678
2025-12-29,0.031949716432497666,2.6901426860585813,3.270469739135729,-1.355820373623777,2.4459931229224936,1.9988372024347298,6.289007157181132
2025-12-30,0.0018306243737699086,3.0843063039466294,3.526046681343936,-1.9481973073230643,2.378772379060272,2.665468344627463,6.07383691626531
2025-12-31,0.8810170888180976,3.224664782788035,2.6934693709452993,-2.0562398106749544,1.5094504369672737,2.8831863353050697,7.144730703371719
2026-01-02,0.6830191482152166,2.9193148539786278,2.962798914238743,-1.8943365863442807,2.7103739553988495,2.978760821178028,7.723529314513794
2026-01-05,-0.44948398405413564,3.825434883677181,2.326020794865476,-1.3289597224032337,2.8072466212953207,3.3598986716038,7.936404753431255
2026-01-06,-0.9884327761656118,3.999953484628717,2.4720210573781634,-0.0662014225092501,4.358710172406649,3.8001598608743317,9.069116479794163
2026-01-07,-2.802989437883792,2.9778071669148676,2.2213892254034615,1.021797951611836,4.045727515939313,3.1280014295021306,8.056945969695494
2026-01-08,-4.504147297413956,1.8872961560261323,0.8320658354650148,0.3200446150037878,2.5523272455517607,2.5375436385068966,7.3093819540867795
2026-01-09,-4.709682868550103,1.030406887884002,0.6165254936529693,0.145040702459799,3.002300968177388,1.6828093143777223,7.014803755408319
2026-01-12,-4.6030829127986985,0.504661182001672,1.4601702115221795,-0.9060074492078452,2.6940304147988225,1.0088633064907901,4.847875062832112
2026-01-13,-4.740463787261748,-1.0477459654589996,1.9089168187723802,-2.2069820387186327,2.849314124499734,-0.6257079394082972,3.9880074976470183
2026-01-14,-6.7296743818509634,-1.5244903477188159,2.6417563225711973,-2.6886857542445752,3.067005970882368,-0.11130088461227444,2.8942491427846977
2026-01-15,-8.671950852221324,-1.571067362193995,2.117368554890623,-3.2859605992269114,2.4967670167408555,-0.1753508168777354,3.7853608696320857
2026-01-16,-8.813769535016348,-1.1765212899695625,1.2854144477384666,-1.9430291764565009,1.8192129208076657,-0.12007114220182544,3.088170509713502
2026-01-20,-8.142390207244706,-3.7422395365364722,0.5219917335366772,-2.8092148157883097,3.126014253027631,-0.11810880558242486,1.288724837414066
2026-01-21,-7.383592671042873,-3.932711072201444,0.824665910132814,-3.943086988996393,3.34032275695971,-0.5872448113589276,1.2699466762750413
2026-01-22,-6.945780966956904,-0.8887050171427089,2.038600711654875,-3.971765318435441,2.4675737245994798,-0.045008201734656965,1.6756663536459522
2026-01-23,-6.859398824490015,0.12631576409371795,1.298424745332787,-2.2255111082298837,1.434270119310918,-0.028866751774665692,1.0487757935360997
2026-01-26,-4.487148180967596,1.0896162277253325,1.5298856851141658,-0.8019129881249674,1.781012313954436,0.2822300953895029,0.937723802979922
2026-01-27,-3.6822623602061695,0.9948511448671321,2.82118613004872,-0.2928488039364697,3.028082130830172,-2.9077533677740206,0.7755133713330719
2026-01-28,-4.0663797978974205,1.2136927631477799,3.4859379245512025,0.21740922163508905,2.9682939628085614,-2.964654017402648,0.6230926574565927
2026-01-29,-3.01855347322287,2.8711013229055626,3.930896629772613,-2.0615818292379875,3.1653828331007117,-2.0755656114593517,0.6181664788059217
2026-01-30,-2.867299600754201,1.8881087474188814,4.155946206981687,-2.3171774634636693,2.264729988041079,-2.9248686293378934,1.10481646115118
2026-02-02,-0.3146232966685254,1.834523125374806,7.307882164608126,-2.671259330361993,2.6451087554587174,-1.1344337694255722,1.3189551813298104
2026-02-03,-0.4452503711147654,0.9375202194445058,5.721868241962244,-3.719456764643925,2.0585473206343945,-1.8090890399352706,1.3302387677881076
2026-02-04,0.35950842964105656,0.4320282526671676,3.74983311261097,-3.634832523047471,2.0180467709762477,-2.047448694625367,0.7938414814498049
2026-02-05,0.6594665613480061,0.3861584345141248,3.0806597597180887,-4.469641891587048,2.0600206383111153,-2.4473242256859544,-0.36725307613841607
2026-02-06,0.7671514797681475,0.024346119553420354,1.1096958954183167,-4.073998169956882,3.0240062304802393,-2.3002543182679007,0.862477531626294
2026-02-09,0.11911564680507306,0.4119049878889174,1.343336971534468,-3.329932811616144,3.263791559617936,-3.082727597626489,0.6436471591727115
2026-02-10,0.0465534329212643,0.3487590731825094,0.6231633585502638,-3.333471469675063,2.5876612665045076,-2.6817550959456082,0.5515508752522044
2026-02-11,0.2463723355650235,0.4252813550180934,-0.3706430828099038,-3.7344284975866673,3.8957618374132057,-2.5235767364175965,0.06498688621149332
2026-02-12,-1.2859936736277786,-0.33426167650848193,-0.6558497108761505,-3.8856184268968414,3.795806730645229,-2.9264178707311923,-0.9118942270750612
2026-02-13,-1.8120736794070107,-0.46021642029750287,-0.9602823630790408,-3.7457462298281596,4.322846571533553,-3.525607197069772,-0.8729568434971263
2026-02-17,-0.7042448665336538,-0.19518722823732007,-1.6954576090564655,-3.539953606328267,3.5136815468888063,-2.5132312311829965,-0.6698557167783691
2026-02-18,-0.2557403276102199,-0.32550258907308777,-1.6984457224391696,-3.3798969432300345,2.963957080501461,-3.222280156367542,-1.0586166691299919
2026-02-19,-0.13807120667488687,-0.33230763063740504,-1.4934245597149824,-3.669815516267469,1.992942547986371,-3.7669556911996787,-1.052249007521141
2026-02-20,0.5345754669668299,0.34080193585782187,-0.8013792760014515,-3.9810476392819067,1.8366738509137586,-3.3740139124284036,-0.7667210119903061
2026-02-23,0.8549344953187755,-0.12022978704610245,-1.5872732160913434,-4.351125850848935,2.3781120731020926,-4.092832397362566,-1.5346162400704861
2026-02-24,1.4368907960662016,-0.2651728967939247,-2.020645471389411,-4.128251194002279,2.4953261211951943,-3.8057888970290867,-1.88163837714188
2026-02-25,1.5564374501447014,0.48260240833888457,-2.1630722022865236,-3.3106674038773436,2.7594707664177234,-2.636885631459027,-0.3464271055596369
2026-02-26,1.3338260188446807,0.9054637553147431,-3.2539577419167376,-2.9821193064778635,1.9422694246181116,-1.0590859078925619,0.21672276924043857
2026-02-27,0.5143716755848984,1.131286343634112,-2.660729041783456,-2.9537762583791713,1.9620722196311726,-0.8262008405952919,-0.1421679590647562
2026-03-02,0.7527452146449464,1.1260273035370874,-2.8986526505103907,-2.5152685653881615,2.4568576246835354,-0.648988731540022,-0.8258445480935979
2026-03-03,0.9387850585507023,1.188085623605305,-2.938692476729375,-2.3755037311785485,1.858184950457861,-0.6711916371726991,-1.0512624766356777
2026-03-04,1.8615783980018055,2.0877270272048434,-2.2217363448867586,-2.084260147394235,1.3101644084398918,-0.4636232031656571,-0.0539429895436026
2026-03-05,1.4968261881126788,1.5906834415563422,-3.3464666747857414,-1.3673890396344792,0.9029875113653967,-0.4777156056683956,-0.6994005059239106
2026-03-06,1.0948871235073856,0.02756516246075956,-3.9186731406981115,-1.7796781238144042,0.7704451098606041,-0.8328710136517907,-1.4948378953305785
2026-03-09,1.3945561171096446,-0.24832825995154809,-2.406851966285828,-2.496290344409516,1.503508869500133,-0.9566265748084606,-1.1150387104638482
2026-03-10,0.6818125764193554,-0.46743236086645906,-2.9829443353129923,-2.885534604339669,0.9234064288327739,-1.3498324131922248,-0.8623464931330093
2026-03-11,0.34995065857208874,-0.4611064788002271,-2.9215430112386227,-3.4520892242342476,-0.6420940492354565,-1.577540427025144,-0.8145116599183454
2026-03-12,-0.015586822869873923,-0.8506022664772002,-3.648123093031673,-3.662085532190516,-0.9070327479260129,-2.005932154129264,-1.3756683897625246
2026-03-13,-0.8527069883216296,-5.641412415473902,-4.072522581204642,-2.6530227175802144,-0.47356543507176607,-2.4564761269321727,-1.5211496409874834
2026-03-16,-0.6729869947795963,-3.970162663442012,-3.5942141968782435,-2.0773312474085834,0.7226458831323057,-1.2082060593255477,-1.2821763335653396
2026-03-17,-1.8343110835856709,-3.793047549464239,-3.5608101650253374,-1.6564999428091802,0.5798725889151064,-3.029485944841726,-1.4151970173247639
2026-03-18,-2.271193241118448,-3.5474841829007997,-3.5234117929672695,-1.4001108185866102,0.8019541305363902,-3.4502686717938214,-1.4965579162226914
2026-03-19,-3.364257446456771,-3.1224550606358514,-2.9522935519937428,-1.8475560960176436,0.9356529711441118,-3.482135219880197,-1.2219258611878132
2026-03-20,-3.4230356283683445,-3.805545550713076,-3.4059485915103767,-1.0123148356623197,0.8940846571915574,-3.1332601684835546,-0.9951745775919678
2026-03-23,-3.188376181033287,-2.7752497824030167,-2.4702061778090476,-1.6310279269758112,0.5673463328220079,-3.0528693269574423,-2.005781561385988
2026-03-24,-2.8054391051721512,-4.226516479707438,-3.7025519589747375,-3.922048078080115,0.9786598446706312,-2.525762707295268,-1.7638546850053416
2026-03-25,-2.5622542276187272,-3.805282232825785,-3.087566612381522,-4.068094084059954,1.6467342947266297,-2.785729890362952,-1.3313240106678679
2026-03-26,-2.7547145325574007,-4.79856439664756,-3.3181276441153345,-3.845581960297343,-1.3851431893418453,-2.8349101534223835,-0.8991373615824725
2026-03-27,-1.9434079901685863,-4.967583662352435,-3.7856872141298736,-4.397095579687952,-1.9679569306026004,-3.2830751904304107,-0.7250845982397097
2026-03-30,-1.4661776137612985,-4.021996823077589,-3.5535448681358703,-4.086155613041816,-2.647439641724602,-1.780514236723242,-0.6877291057556326
2026-03-31,-1.5950684663364867,-2.1016676798724125,-1.2895740783889567,-2.3033925073581054,-1.0216886011067245,-2.131108596911616,0.03877003513752074
2026-04-01,-1.368617905390797,-1.9667677586053016,-0.43965991919285624,-2.6293894671948825,-0.5838568685702007,-2.673712767476952,-0.07520874965580579
2026-04-02,-0.7714622073445394,-2.18274260944017,-0.5404405685336144,-2.2007984059755232,-0.3880043214672492,-2.2067953980410553,0.05086404918807893
2026-04-06,-0.9375922127617069,-2.6026779974615613,-1.2978566541093388,-2.148829302259762,-0.6991351888794045,-2.1222648356034393,0.36334431518634114
2026-04-07,-1.9632536272395216,-1.9845176427552946,-0.47233365512859204,-1.19367669853182,-0.573109680112741,-0.6640514211434763,1.3939712334319814
2026-04-08,-2.016147310890417,-0.6328821253451248,0.6106831832588782,-1.4382525822820353,0.28451278318270556,0.1844364824265285,2.696046883853832
2026-04-09,-2.0824776138198264,-0.5641776204140855,0.5401786391524078,-2.915300953156141,0.1822329986902372,-0.7481507795356339,2.099139083029992
2026-04-10,-1.8997270080052977,-0.6154032132212769,0.9075108650498298,-3.2713826629062583,0.8372301271322323,-1.8570797404470978,1.6448348961010106
2026-04-13,-0.9048495423066889,-0.22828404842165062,0.8715349180174609,-0.8156588605890376,0.6716176442800256,-1.5695589418766884,3.4987034227441676
2026-04-14,-1.05881675822969,0.4214910881949177,2.1889771506797264,-0.5099304732987885,-0.23707420032314805,-1.3304557254272737,3.8081847438576175
2026-04-15,0.36361453847004105,0.6238627403080051,2.7634980771137863,0.5781699305920011,0.5578923065982875,-0.7160198347881492,4.367769482976502
2026-04-16,0.09284976028268092,0.42187192951750274,2.715707481326301,1.140858885060413,1.0923272971458544,-0.7772153672299468,3.724967293081096
2026-04-17,1.3895960976757555,0.9228613319778243,3.3302172471325204,0.9176998348283076,1.9912189368566504,-0.4262361003048365,4.859345081976475
2026-04-20,2.211047718037803,0.8882071470274397,3.1953586655664075,0.6973677354459329,3.319814140948231,-0.5128354133621444,5.759065617947767
2026-04-21,0.8460617975707186,0.7624657934024511,2.1431782233965193,1.098792223021005,3.2873311708638955,-0.8539247694461384,5.424115618556743
2026-04-22,1.5854447845194386,0.735493727098681,2.593335962318694,1.9694363336677727,3.7853451602560995,-0.46897591103108627,4.449254133861286
2026-04-23,1.6211014416491059,0.2972615113036442,2.423442486122745,0.77731241887613,5.033866314055209,-0.06835062657780581,4.1287352933369865
2026-04-24,2.0399729460280347,1.1796351114444386,3.2876620000707395,1.5463778466826037,6.296566603069626,0.34979768754764023,5.166112099158854
2026-04-27,2.4380476825487523,2.024334106984438,3.821646203494581,2.0139010818945113,5.73497365881976,0.2919098745533081,5.362014548586431
2026-04-28,2.4639164107437996,1.40496138715738,3.504712960176468,1.9958338041811126,4.867236128150546,-0.1756684404834607,4.814139369241788
2026-04-29,2.188114132053141,1.4871509534459815,3.090504127585712,1.7125710536709118,5.771417537950104,2.2988896103874703,4.505377029537915
2026-04-30,3.050927349224285,0.09790685187348422,4.548173449684415,1.0991545608629925,6.548136760950312,2.8348226466857853,4.3484730960829285
2026-05-01,4.1381095647019155,0.25087696776465435,4.636508626524108,1.6951685894072186,6.301398450447987,2.6029204181734205,3.943777628998576
2026-05-04,3.8067946754225996,0.6486522160544754,4.97492589471328,2.1538839422504275,7.018477510744028,2.3163421274288196,3.7501764183421566
2026-05-05,4.115624730340607,0.21719487388770045,5.174881387728512,1.9294236495392871,7.528281596262373,1.614143790744817,3.741295577195826
2026-05-06,4.47716214953903,0.7367574460864027,6.800817080385354,2.9016543227280884,6.48246819012791,1.3875862008029138,3.1893959285454017
2026-05-07,4.331833132121419,0.78732137883228,6.755788799867021,3.458816548142847,5.944113076172268,1.4964332628622043,3.317371850976319
2026-05-08,4.9025537894996845,2.155797331923069,8.108219441912059,3.466529656051307,7.452039291755982,1.219468902998098,3.011579523790072
2026-05-11,5.551339168173116,2.653150396741569,7.823858597474871,4.133012228118804,8.44682993803498,2.7032019729793966,4.700438320073902
2026-05-12,6.1853390797390615,2.409622438206868,7.816360193941496,3.5819021987611506,8.405028493515427,2.606548867574261,4.873746350016592
2026-05-13,5.86778270948788,1.7067908409521257,7.741477128928619,2.6261028173518373,8.184793117529543,1.7577356452983768,3.082388073050609
2026-05-14,5.506534633704153,1.5098077637521274,6.953224335354229,2.982373788450681,7.97110368582158,2.332090144878007,2.7623153451091262
2026-05-15,5.714001938390325,1.5416958054199896,6.791719025504883,3.425977907709396,7.338500160724813,2.396388057187641,2.3802711438808912
2026-05-18,4.971536122149775,1.4892507365654752,6.462724545022475,3.5807911669370065,6.453083640433354,2.72292893829719,1.5385335188033111
2026-05-19,6.157925317152946,1.1073244560051483,5.36068272724811,3.1778415225800374,6.041091519213493,2.5503566194091825,0.9244399315796
2026-05-20,5.885362896570488,-0.2006258522030302,4.71342133762087,3.263277244700647,5.902382697991316,2.057305541205988,0.5278625662455626
2026-05-21,5.989138786760894,-0.7514513175256919,4.543923412509242,3.2880424448089953,6.455378248685745,2.1541606324370655,0.23949217397499536
2026-05-22,6.456329985217588,-0.691957728206832,4.326905033028753,3.426378821884379,6.970959217001811,2.344526507617941,0.3520962787207409
2026-05-26,6.617422654356269,-0.7916590004281542,4.37991333363064,2.374833100020055,7.5080520811582065,1.6617610032007646,0.3162278449203643
2026-05-27,7.014623106998184,-0.9749122992692628,3.6684065807594854,1.5145695966613495,5.881473768938339,1.5774004043232817,-1.0542353757746794
2026-05-28,6.424676284342072,-1.3296688135758477,3.4601365212278523,1.241852522913688,5.833376385881012,0.9176850950029619,-1.9057887370071058
2026-05-29,6.992167570318426,-1.6454928917683924,2.8803467434103043,1.9824496614436864,5.287646906523851,1.1205711910693952,-0.8787882723063936
2026-06-01,5.104470243151315,-3.148341141387246,2.2652944277095104,2.3965893567596983,4.516472490147886,0.614873257013381,-0.7390286412116174
2026-06-02,5.551363953310679,-2.6969082711121413,1.6075242947459265,1.4718449990621596,4.404542726011713,0.40156876966126365,-0.34695146751308253
2026-06-03,6.20092778183614,-1.4934929058931192,1.7745786632550853,0.31458938336794245,4.496319254647657,0.32047327669761205,-0.3409924269047901
2026-06-04,5.52469414975342,-1.5269389434829908,2.0642036614375696,-0.14311938180850872,4.090286592559305,0.8859169616659367,1.525295641782176
2026-06-05,4.813085112273987,-2.1005466578107677,1.8758173758269574,0.18111214036647383,2.4333907026283184,1.3983605589709953,1.151379334957828
2026-06-08,4.2366706402816625,-2.9346584364839488,1.2466564899965717,-0.6619657755956437,2.626469164094141,1.0036859502506317,1.4862531836486566
2026-06-09,2.9387384734105146,-3.0858558125595548,0.9460145498793454,-1.1727242042792947,2.5906662263927998,1.4337838582663844,1.5424524560250856
2026-06-10,2.669938656121881,-3.327289367009914,0.5161103134637591,-1.8100700437147899,2.6803984415625153,1.2850438305505831,1.3615076244063387
2026-06-11,3.2117356378977506,-3.352293191942491,0.5876064857795644,-1.9615749102016586,2.87685435947362,-2.0972606218000798,2.5710965662007914
2026-06-12,2.4583062377358162,-2.0009165901835044,-2.0080517088045142,-1.0109822233467662,2.6684801370440603,-0.9858605724607648,2.8559957642684304
2026-06-15,2.0692478971106816,-0.5200651586327233,-1.2069763928232726,-0.8228241105027179,2.929280649583136,-0.5467075776630134,3.286521250072881
2026-06-16,2.879212599511369,-0.30772197359459225,-0.7114712761145645,-1.1493404739465052,1.994751251524897,0.8096553201255297,3.984188557489431
2026-06-17,1.5549259838829081,-1.2898874935888012,-1.8040356943696265,-1.8924215500692518,1.2317972827631118,1.0920952822929644,3.6192157389470636
2026-06-18,1.3828481128940204,-1.1986628847090663,-2.236530473726855,-2.019747795373676,2.096799213632975,1.1151005429697032,3.5572912621674506
2026-06-22,1.2611384674708168,-1.8329373253620005,-3.330841077408779,-3.162002887602724,2.7281350074457698,0.71629176320444,3.728843312670967
2026-06-23,0.13050233031391056,-1.6462399674762918,-3.8008645541149133,-2.366768954477966,1.5310970056517983,1.283193104211119,4.68102252487769
2026-06-24,0.01690194495954978,-1.4441994937768285,-3.1555410884093287,-2.733573554338619,1.4672661320182891,1.1096475778258854,4.24114478468365
2026-06-25,-1.9059817462262643,-1.9210627204960864,-3.3663201750459875,-3.11702692985478,2.203559480761606,1.1811905293114002,4.647198012262138
